source,target,anchor,location,reason,status
https://immigratetobrazil.com/,https://immigratetobrazil.com/services/,Brazil Immigration Legal Services,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED
https://immigratetobrazil.com/insights/updates/2026-03-09-the-discussion-about-greater-rigidity-in-import-rules-began-during-the/,https://immigratetobrazil.com/insights/,Brazil Immigration Guides and Insights,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED; use only after content review
https://immigratetobrazil.com/insights/,https://immigratetobrazil.com/insights/updates/2026-03-09-the-discussion-about-greater-rigidity-in-import-rules-began-during-the/,The discussion about greater rigidity in import rules began during the last government,Relevant topic group in hub directory,Expose this page within its owning section,PROPOSED; retain only if page earns separate intent
https://immigratetobrazil.com/insights/updates/2026-03-09-the-federal-police-once-again-warned-of-a-serious-budgetary-risk-accor/,https://immigratetobrazil.com/insights/updates/,Brazil Immigration Updates Explained Calmly,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED; use only after content review
https://immigratetobrazil.com/insights/updates/2026-03-09-the-federal-police-once-again-warned-of-a-serious-budgetary-risk-accor/,https://immigratetobrazil.com/insights/,Brazil Immigration Guides and Insights,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED; use only after content review
https://immigratetobrazil.com/insights/,https://immigratetobrazil.com/insights/updates/2026-03-09-the-federal-police-once-again-warned-of-a-serious-budgetary-risk-accor/,"The Federal Police once again warned of a serious budgetary risk: according to a letter sent to the Ministry of Justice and the Ministry of Planning, the corporation needs an additional R$97.5 million to keep the passport issuing service active",Relevant topic group in hub directory,Expose this page within its owning section,PROPOSED; retain only if page earns separate intent
https://immigratetobrazil.com/insights/updates/2026-03-09-the-president-of-the-republic-signed-a-new-decree-that-amends-article/,https://immigratetobrazil.com/insights/updates/,Brazil Immigration Updates Explained Calmly,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED; use only after content review
https://immigratetobrazil.com/insights/updates/2026-03-09-the-president-of-the-republic-signed-a-new-decree-that-amends-article/,https://immigratetobrazil.com/insights/,Brazil Immigration Guides and Insights,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED; use only after content review
https://immigratetobrazil.com/insights/,https://immigratetobrazil.com/insights/updates/2026-03-09-the-president-of-the-republic-signed-a-new-decree-that-amends-article/,"The President of the Republic signed a new decree that amends article 257 of Decree No. 9,199/2017, allowing the Brazilian government, exceptionally, to bear the costs of transferring the bodies of Brazilian citizens who die outside the country",Relevant topic group in hub directory,Expose this page within its owning section,PROPOSED; retain only if page earns separate intent
https://immigratetobrazil.com/insights/updates/2026-03-09-the-united-kingdom-has-begun-implementing-a-new-deportation-program-fo/,https://immigratetobrazil.com/insights/updates/,Brazil Immigration Updates Explained Calmly,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED; use only after content review
https://immigratetobrazil.com/insights/updates/2026-03-09-the-united-kingdom-has-begun-implementing-a-new-deportation-program-fo/,https://immigratetobrazil.com/insights/,Brazil Immigration Guides and Insights,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED; use only after content review
https://immigratetobrazil.com/insights/,https://immigratetobrazil.com/insights/updates/2026-03-09-the-united-kingdom-has-begun-implementing-a-new-deportation-program-fo/,"The United Kingdom has begun implementing a new deportation program for irregular immigrants, resulting in the recent deportation of more than 200 Brazilians at once, as well as immigrants of other nationalities",Relevant topic group in hub directory,Expose this page within its owning section,PROPOSED; retain only if page earns separate intent
https://immigratetobrazil.com/insights/updates/2026-03-09-the-united-states-government-announced-a-new-guideline-from-the-citize/,https://immigratetobrazil.com/insights/updates/,Brazil Immigration Updates Explained Calmly,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED; use only after content review
https://immigratetobrazil.com/insights/updates/2026-03-09-the-united-states-government-announced-a-new-guideline-from-the-citize/,https://immigratetobrazil.com/insights/,Brazil Immigration Guides and Insights,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED; use only after content review
https://immigratetobrazil.com/insights/,https://immigratetobrazil.com/insights/updates/2026-03-09-the-united-states-government-announced-a-new-guideline-from-the-citize/,"The United States government announced a new guideline from the Citizenship and Immigration Service (USCIS) that now considers the manifestation of anti-Americanism, as well as anti-Semitic ideologies or links to terrorist organizations, as negative factors in the evaluation of visa, residency or citizenship applications",Relevant topic group in hub directory,Expose this page within its owning section,PROPOSED; retain only if page earns separate intent
https://immigratetobrazil.com/insights/updates/2026-03-09-the-united-states-government-announced-on-june-18-2025-that-it-will-re/,https://immigratetobrazil.com/insights/updates/,Brazil Immigration Updates Explained Calmly,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED; use only after content review
https://immigratetobrazil.com/insights/updates/2026-03-09-the-united-states-government-announced-on-june-18-2025-that-it-will-re/,https://immigratetobrazil.com/insights/,Brazil Immigration Guides and Insights,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED; use only after content review
https://immigratetobrazil.com/insights/,https://immigratetobrazil.com/insights/updates/2026-03-09-the-united-states-government-announced-on-june-18-2025-that-it-will-re/,"The United States government announced on June 18, 2025 that it will require foreign students applying for F, M and J visas to adjust their privacy settings on social media to \",Relevant topic group in hub directory,Expose this page within its owning section,PROPOSED; retain only if page earns separate intent
https://immigratetobrazil.com/insights/updates/2026-03-09-the-united-states-government-has-implemented-a-new-fee-of-us-250-calle/,https://immigratetobrazil.com/insights/updates/,Brazil Immigration Updates Explained Calmly,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED; use only after content review
https://immigratetobrazil.com/insights/updates/2026-03-09-the-united-states-government-has-implemented-a-new-fee-of-us-250-calle/,https://immigratetobrazil.com/insights/,Brazil Immigration Guides and Insights,Contextual paragraph on the related topic,Distinct next task; connect educational/service stages,PROPOSED; use only after content review
https://immigratetobrazil.com/insights/,https://immigratetobrazil.com/insights/updates/2026-03-09-the-united-states-government-has-implemented-a-new-fee-of-us-250-calle/,"The United States government has implemented a new fee of US$250, called the visa integrity fee, for foreigners applying for non-immigrant visas",Relevant topic group in hub directory,Expose this page within its owning section,PROPOSED; retain only if page earns separate intent
